"Ticket channel";"Ticket created - Date";"Tickets"
"Web";"26 May 25";""
"Web";"27 May 25";""
"Web";"28 May 25";"1.00000000000000000000"
"Web";"29 May 25";"8.00000000000000000000"
"Web";"30 May 25";""
"Web";"02 Jun 25";"5.00000000000000000000"
"Web";"03 Jun 25";"6.00000000000000000000"
"Web";"04 Jun 25";"3.00000000000000000000"
"Web";"05 Jun 25";"2.00000000000000000000"
"Web";"06 Jun 25";"17.00000000000000000000"
"Web";"09 Jun 25";"18.00000000000000000000"
"Web";"10 Jun 25";"6.00000000000000000000"
"Web";"11 Jun 25";""
"Web";"12 Jun 25";"3.00000000000000000000"
"Web";"13 Jun 25";"3.00000000000000000000"
"Web";"16 Jun 25";""
"Web";"17 Jun 25";"6.00000000000000000000"
"Web";"18 Jun 25";"8.00000000000000000000"
"Web";"19 Jun 25";"4.00000000000000000000"
"Web";"20 Jun 25";"4.00000000000000000000"
"Web";"23 Jun 25";"2.00000000000000000000"
"Web";"24 Jun 25";"4.00000000000000000000"
"Web";"25 Jun 25";"4.00000000000000000000"
"Web";"26 Jun 25";"3.00000000000000000000"
"Web";"27 Jun 25";"2.00000000000000000000"
"Web";"29 Jun 25";""
"Web";"30 Jun 25";"1.00000000000000000000"
"Web";"01 Jul 25";"9.00000000000000000000"
"Web";"02 Jul 25";"4.00000000000000000000"
"Web";"03 Jul 25";"8.00000000000000000000"
"Web";"04 Jul 25";"1.00000000000000000000"
"Web";"06 Jul 25";""
"Web";"07 Jul 25";"8.00000000000000000000"
"Web";"08 Jul 25";"3.00000000000000000000"
"Web";"09 Jul 25";"6.00000000000000000000"
"Web";"10 Jul 25";"9.00000000000000000000"
"Web";"11 Jul 25";"1.00000000000000000000"
"Web";"12 Jul 25";""
"Web";"14 Jul 25";"3.00000000000000000000"
"Web";"15 Jul 25";"2.00000000000000000000"
"Web";"16 Jul 25";"2.00000000000000000000"
"Web";"17 Jul 25";"3.00000000000000000000"
"Web";"18 Jul 25";"2.00000000000000000000"
"Web";"19 Jul 25";""
"Web";"21 Jul 25";"2.00000000000000000000"
"Web";"22 Jul 25";"5.00000000000000000000"
"Web";"23 Jul 25";"4.00000000000000000000"
"Web";"24 Jul 25";"7.00000000000000000000"
"Web";"25 Jul 25";"3.00000000000000000000"
"Web";"27 Jul 25";""
"Web";"28 Jul 25";"3.00000000000000000000"
"Web";"29 Jul 25";"5.00000000000000000000"
"Web";"30 Jul 25";"3.00000000000000000000"
"Web";"31 Jul 25";"1.00000000000000000000"
"Web";"01 Aug 25";""
"Web";"02 Aug 25";""
"Web";"04 Aug 25";"13.00000000000000000000"
"Web";"05 Aug 25";"2.00000000000000000000"
"Web";"06 Aug 25";"9.00000000000000000000"
"Web";"07 Aug 25";"18.00000000000000000000"
"Web";"08 Aug 25";"7.00000000000000000000"
"Web";"11 Aug 25";"9.00000000000000000000"
"Web";"12 Aug 25";"3.00000000000000000000"
"Web";"13 Aug 25";"1.00000000000000000000"
"Web";"14 Aug 25";""
"Web";"15 Aug 25";"2.00000000000000000000"
"Web";"17 Aug 25";""
"Web";"18 Aug 25";""
"Web";"19 Aug 25";"2.00000000000000000000"
"Web";"20 Aug 25";"3.00000000000000000000"
"Web";"21 Aug 25";"2.00000000000000000000"
"Web";"22 Aug 25";"10.00000000000000000000"
"Web";"23 Aug 25";""
"Web";"25 Aug 25";"1.00000000000000000000"
"Web";"26 Aug 25";"7.00000000000000000000"
"Web";"27 Aug 25";"5.00000000000000000000"
"Web";"28 Aug 25";"6.00000000000000000000"
"Web";"29 Aug 25";"3.00000000000000000000"
"Web";"30 Aug 25";"1.00000000000000000000"
"Web";"31 Aug 25";""
"Web";"01 Sep 25";"1.00000000000000000000"
"Web";"02 Sep 25";"3.00000000000000000000"
"Web";"03 Sep 25";"14.00000000000000000000"
"Web";"04 Sep 25";"5.00000000000000000000"
"Web";"05 Sep 25";"7.00000000000000000000"
"Web";"06 Sep 25";""
"Web";"07 Sep 25";""
"Web";"08 Sep 25";"4.00000000000000000000"
"Web";"09 Sep 25";"13.00000000000000000000"
"Web";"10 Sep 25";"5.00000000000000000000"
"Web";"11 Sep 25";"5.00000000000000000000"
"Web";"12 Sep 25";"5.00000000000000000000"
"Web";"13 Sep 25";"2.00000000000000000000"
"Web";"15 Sep 25";"4.00000000000000000000"
"Web";"16 Sep 25";"5.00000000000000000000"
"Web";"17 Sep 25";"7.00000000000000000000"
"Web";"18 Sep 25";"2.00000000000000000000"
"Web";"19 Sep 25";"6.00000000000000000000"
"Web";"20 Sep 25";"1.00000000000000000000"
"Web";"21 Sep 25";""
"Web";"22 Sep 25";"1.00000000000000000000"
"Web";"23 Sep 25";"4.00000000000000000000"
"Web";"24 Sep 25";"4.00000000000000000000"
"Web";"25 Sep 25";"1.00000000000000000000"
"Web";"26 Sep 25";"3.00000000000000000000"
"Web";"27 Sep 25";""
"Web";"28 Sep 25";""
"Web";"29 Sep 25";"3.00000000000000000000"
"Web";"30 Sep 25";"3.00000000000000000000"
"Web";"01 Oct 25";"4.00000000000000000000"
"Web";"02 Oct 25";"4.00000000000000000000"
"Web";"03 Oct 25";"15.00000000000000000000"
"Web";"04 Oct 25";""
"Web";"06 Oct 25";"13.00000000000000000000"
"Web";"07 Oct 25";"5.00000000000000000000"
"Web";"08 Oct 25";"1.00000000000000000000"
"Web";"09 Oct 25";"1.00000000000000000000"
"Web";"10 Oct 25";"1.00000000000000000000"
"Web";"13 Oct 25";"1.00000000000000000000"
"Web";"14 Oct 25";"4.00000000000000000000"
"Web";"15 Oct 25";"4.00000000000000000000"
"Web";"16 Oct 25";"2.00000000000000000000"
"Web";"17 Oct 25";"1.00000000000000000000"
"Web";"20 Oct 25";"1.00000000000000000000"
"Web";"21 Oct 25";"4.00000000000000000000"
"Web";"22 Oct 25";""
"Web";"23 Oct 25";"6.00000000000000000000"
"Web";"24 Oct 25";"4.00000000000000000000"
"Web";"25 Oct 25";""
"Web";"26 Oct 25";""
"Web";"27 Oct 25";"6.00000000000000000000"
"Web";"28 Oct 25";"4.00000000000000000000"
"Web";"29 Oct 25";"2.00000000000000000000"
"Web";"30 Oct 25";"2.00000000000000000000"
"Web";"31 Oct 25";"2.00000000000000000000"
"Web";"02 Nov 25";""
"Web";"03 Nov 25";""
"Web";"04 Nov 25";"7.00000000000000000000"
"Web";"05 Nov 25";"5.00000000000000000000"
"Web";"06 Nov 25";"1.00000000000000000000"
"Web";"07 Nov 25";"4.00000000000000000000"
"Web";"09 Nov 25";"1.00000000000000000000"
"Web";"10 Nov 25";"2.00000000000000000000"
"Web";"11 Nov 25";""
"Web";"12 Nov 25";"5.00000000000000000000"
"Web";"13 Nov 25";"4.00000000000000000000"
"Web";"14 Nov 25";"19.00000000000000000000"
"Web";"15 Nov 25";""
"Web";"16 Nov 25";""
"Web";"17 Nov 25";"4.00000000000000000000"
"Web";"18 Nov 25";"5.00000000000000000000"
"Web";"19 Nov 25";"8.00000000000000000000"
"Web";"20 Nov 25";"2.00000000000000000000"
"Web";"21 Nov 25";"3.00000000000000000000"
"Web";"22 Nov 25";""
"Web";"23 Nov 25";"1.00000000000000000000"
"Web";"24 Nov 25";"3.00000000000000000000"
"Web";"25 Nov 25";"2.00000000000000000000"
"Web";"26 Nov 25";""
"Web";"27 Nov 25";"4.00000000000000000000"
"Web";"28 Nov 25";"3.00000000000000000000"
"Web";"29 Nov 25";""
"Web";"30 Nov 25";""
"Web";"01 Dec 25";"9.00000000000000000000"
"Web";"02 Dec 25";"5.00000000000000000000"
"Web";"03 Dec 25";"7.00000000000000000000"
"Web";"04 Dec 25";"17.00000000000000000000"
"Web";"05 Dec 25";"6.00000000000000000000"
"Web";"06 Dec 25";"1.00000000000000000000"
"Web";"08 Dec 25";"3.00000000000000000000"
"Web";"09 Dec 25";"12.00000000000000000000"
"Web";"10 Dec 25";"18.00000000000000000000"
"Web";"11 Dec 25";"4.00000000000000000000"
"Web";"12 Dec 25";"4.00000000000000000000"
"Web";"13 Dec 25";""
"Web";"15 Dec 25";"2.00000000000000000000"
"Web";"16 Dec 25";"8.00000000000000000000"
"Web";"17 Dec 25";"14.00000000000000000000"
"Web";"18 Dec 25";"6.00000000000000000000"
"Web";"19 Dec 25";"2.00000000000000000000"
"Web";"20 Dec 25";""
"Web";"22 Dec 25";"3.00000000000000000000"
"Web";"23 Dec 25";"1.00000000000000000000"
"Web";"24 Dec 25";""
"Web";"25 Dec 25";"2.00000000000000000000"
"Web";"26 Dec 25";"1.00000000000000000000"
"Web";"28 Dec 25";""
"Web";"29 Dec 25";"1.00000000000000000000"
"Api";"02 Jan 25";"3.00000000000000000000"
"Api";"03 Jan 25";""
"Api";"06 Jan 25";"2.00000000000000000000"
"Api";"07 Jan 25";"1.00000000000000000000"
"Api";"08 Jan 25";"3.00000000000000000000"
"Api";"09 Jan 25";"1.00000000000000000000"
"Api";"10 Jan 25";"3.00000000000000000000"
"Api";"13 Jan 25";""
"Api";"14 Jan 25";"1.00000000000000000000"
"Api";"15 Jan 25";"2.00000000000000000000"
"Api";"16 Jan 25";"2.00000000000000000000"
"Api";"17 Jan 25";""
"Api";"19 Jan 25";"1.00000000000000000000"
"Api";"20 Jan 25";""
"Api";"21 Jan 25";"2.00000000000000000000"
"Api";"22 Jan 25";"6.00000000000000000000"
"Api";"23 Jan 25";"1.00000000000000000000"
"Api";"24 Jan 25";"1.00000000000000000000"
"Api";"25 Jan 25";""
"Api";"26 Jan 25";""
"Api";"27 Jan 25";""
"Api";"28 Jan 25";"1.00000000000000000000"
"Api";"29 Jan 25";"1.00000000000000000000"
"Api";"30 Jan 25";""
"Api";"31 Jan 25";"1.00000000000000000000"
"Api";"02 Feb 25";""
"Api";"03 Feb 25";""
"Api";"04 Feb 25";"2.00000000000000000000"
"Api";"05 Feb 25";"1.00000000000000000000"
"Api";"06 Feb 25";"1.00000000000000000000"
"Api";"07 Feb 25";"2.00000000000000000000"
"Api";"09 Feb 25";""
"Api";"10 Feb 25";"3.00000000000000000000"
"Api";"11 Feb 25";"2.00000000000000000000"
"Api";"12 Feb 25";""
"Api";"13 Feb 25";"2.00000000000000000000"
"Api";"14 Feb 25";""
"Api";"15 Feb 25";"1.00000000000000000000"
"Api";"17 Feb 25";""
"Api";"18 Feb 25";"1.00000000000000000000"
"Api";"19 Feb 25";"2.00000000000000000000"
"Api";"20 Feb 25";"1.00000000000000000000"
"Api";"21 Feb 25";""
"Api";"23 Feb 25";"1.00000000000000000000"
"Api";"24 Feb 25";"2.00000000000000000000"
"Api";"25 Feb 25";"7.00000000000000000000"
"Api";"26 Feb 25";"1.00000000000000000000"
"Api";"27 Feb 25";"3.00000000000000000000"
"Api";"28 Feb 25";"1.00000000000000000000"
"Api";"03 Mar 25";"2.00000000000000000000"
"Api";"04 Mar 25";"1.00000000000000000000"
"Api";"05 Mar 25";"2.00000000000000000000"
"Api";"06 Mar 25";"1.00000000000000000000"
"Api";"07 Mar 25";"1.00000000000000000000"
"Api";"09 Mar 25";"1.00000000000000000000"
"Api";"10 Mar 25";"1.00000000000000000000"
"Api";"11 Mar 25";"1.00000000000000000000"
"Api";"12 Mar 25";"1.00000000000000000000"
"Api";"13 Mar 25";""
"Api";"14 Mar 25";""
"Api";"17 Mar 25";""
"Api";"18 Mar 25";""
"Api";"19 Mar 25";"4.00000000000000000000"
"Api";"20 Mar 25";"1.00000000000000000000"
"Api";"21 Mar 25";"2.00000000000000000000"
"Api";"23 Mar 25";"2.00000000000000000000"
"Api";"24 Mar 25";"1.00000000000000000000"
"Api";"25 Mar 25";"3.00000000000000000000"
"Api";"26 Mar 25";"3.00000000000000000000"
"Api";"27 Mar 25";"1.00000000000000000000"
"Api";"28 Mar 25";"1.00000000000000000000"
"Api";"31 Mar 25";"1.00000000000000000000"
"Api";"01 Apr 25";"3.00000000000000000000"
"Api";"02 Apr 25";""
"Api";"03 Apr 25";"1.00000000000000000000"
"Api";"04 Apr 25";"1.00000000000000000000"
"Api";"05 Apr 25";""
"Api";"06 Apr 25";""
"Api";"07 Apr 25";"1.00000000000000000000"
"Api";"08 Apr 25";"2.00000000000000000000"
"Api";"09 Apr 25";"2.00000000000000000000"
"Api";"10 Apr 25";""
"Api";"11 Apr 25";"2.00000000000000000000"
"Api";"12 Apr 25";""
"Api";"14 Apr 25";"2.00000000000000000000"
"Api";"15 Apr 25";"3.00000000000000000000"
"Api";"16 Apr 25";"2.00000000000000000000"
"Api";"17 Apr 25";"1.00000000000000000000"
"Api";"18 Apr 25";"1.00000000000000000000"
"Api";"21 Apr 25";"4.00000000000000000000"
"Api";"22 Apr 25";"3.00000000000000000000"
"Api";"23 Apr 25";"2.00000000000000000000"
"Api";"24 Apr 25";""
"Api";"25 Apr 25";"2.00000000000000000000"
"Api";"28 Apr 25";"4.00000000000000000000"
"Api";"29 Apr 25";""
"Api";"30 Apr 25";"3.00000000000000000000"
"Api";"01 May 25";"2.00000000000000000000"
"Api";"02 May 25";"2.00000000000000000000"
"Api";"03 May 25";"3.00000000000000000000"
"Api";"05 May 25";""
"Api";"06 May 25";"1.00000000000000000000"
"Api";"07 May 25";"3.00000000000000000000"
"Api";"08 May 25";"2.00000000000000000000"
"Api";"09 May 25";"4.00000000000000000000"
"Api";"12 May 25";"4.00000000000000000000"
"Api";"13 May 25";""
"Api";"14 May 25";"1.00000000000000000000"
"Api";"15 May 25";"4.00000000000000000000"
"Api";"16 May 25";"2.00000000000000000000"
"Api";"18 May 25";"1.00000000000000000000"
"Api";"19 May 25";"3.00000000000000000000"
"Api";"20 May 25";"2.00000000000000000000"
"Api";"21 May 25";"3.00000000000000000000"
"Api";"22 May 25";""
"Api";"23 May 25";"2.00000000000000000000"
"Api";"25 May 25";""
"Api";"26 May 25";"1.00000000000000000000"
"Api";"27 May 25";"2.00000000000000000000"
"Api";"28 May 25";"4.00000000000000000000"
"Api";"29 May 25";"1.00000000000000000000"
"Api";"30 May 25";"4.00000000000000000000"
"Api";"02 Jun 25";"1.00000000000000000000"
"Api";"03 Jun 25";"2.00000000000000000000"
"Api";"04 Jun 25";"2.00000000000000000000"
"Api";"05 Jun 25";"1.00000000000000000000"
"Api";"06 Jun 25";"1.00000000000000000000"
"Api";"09 Jun 25";"1.00000000000000000000"
"Api";"10 Jun 25";"2.00000000000000000000"
"Api";"11 Jun 25";"2.00000000000000000000"
"Api";"12 Jun 25";"3.00000000000000000000"
"Api";"13 Jun 25";"1.00000000000000000000"
"Api";"16 Jun 25";"4.00000000000000000000"
"Api";"17 Jun 25";"2.00000000000000000000"
"Api";"18 Jun 25";"3.00000000000000000000"
"Api";"19 Jun 25";"2.00000000000000000000"
"Api";"20 Jun 25";"1.00000000000000000000"
"Api";"23 Jun 25";"2.00000000000000000000"
"Api";"24 Jun 25";"3.00000000000000000000"
"Api";"25 Jun 25";"2.00000000000000000000"
"Api";"26 Jun 25";"2.00000000000000000000"
"Api";"27 Jun 25";"2.00000000000000000000"
"Api";"29 Jun 25";"1.00000000000000000000"
"Api";"30 Jun 25";"6.00000000000000000000"
"Api";"01 Jul 25";""
"Api";"02 Jul 25";""
"Api";"03 Jul 25";""
"Api";"04 Jul 25";"1.00000000000000000000"
"Api";"06 Jul 25";""
"Api";"07 Jul 25";"1.00000000000000000000"
"Api";"08 Jul 25";"2.00000000000000000000"
"Api";"09 Jul 25";"1.00000000000000000000"
"Api";"10 Jul 25";""
"Api";"11 Jul 25";"3.00000000000000000000"
"Api";"12 Jul 25";""
"Api";"14 Jul 25";""
"Api";"15 Jul 25";"3.00000000000000000000"
"Api";"16 Jul 25";""
"Api";"17 Jul 25";"2.00000000000000000000"
"Api";"18 Jul 25";""
"Api";"19 Jul 25";"1.00000000000000000000"
"Api";"21 Jul 25";""
"Api";"22 Jul 25";"5.00000000000000000000"
"Api";"23 Jul 25";""
"Api";"24 Jul 25";"3.00000000000000000000"
"Api";"25 Jul 25";""
"Api";"27 Jul 25";""
"Api";"28 Jul 25";"1.00000000000000000000"
"Api";"29 Jul 25";"1.00000000000000000000"
"Api";"30 Jul 25";"4.00000000000000000000"
"Api";"31 Jul 25";""
"Api";"01 Aug 25";""
"Api";"02 Aug 25";""
"Api";"04 Aug 25";"3.00000000000000000000"
"Api";"05 Aug 25";"2.00000000000000000000"
"Api";"06 Aug 25";"2.00000000000000000000"
"Api";"07 Aug 25";""
"Api";"08 Aug 25";""
"Api";"11 Aug 25";""
"Api";"12 Aug 25";"1.00000000000000000000"
"Api";"13 Aug 25";"1.00000000000000000000"
"Api";"14 Aug 25";"1.00000000000000000000"
"Api";"15 Aug 25";"4.00000000000000000000"
"Api";"17 Aug 25";""
"Api";"18 Aug 25";""
"Api";"19 Aug 25";"3.00000000000000000000"
"Api";"20 Aug 25";"2.00000000000000000000"
"Api";"21 Aug 25";"2.00000000000000000000"
"Api";"22 Aug 25";"3.00000000000000000000"
"Api";"23 Aug 25";""
"Api";"25 Aug 25";"2.00000000000000000000"
"Api";"26 Aug 25";"1.00000000000000000000"
"Api";"27 Aug 25";"3.00000000000000000000"
"Api";"28 Aug 25";"1.00000000000000000000"
"Api";"29 Aug 25";"1.00000000000000000000"
"Api";"30 Aug 25";"1.00000000000000000000"
"Api";"31 Aug 25";""
"Api";"01 Sep 25";"2.00000000000000000000"
"Api";"02 Sep 25";""
"Api";"03 Sep 25";"1.00000000000000000000"
"Api";"04 Sep 25";"1.00000000000000000000"
"Api";"05 Sep 25";""
"Api";"06 Sep 25";""
"Api";"07 Sep 25";""
"Api";"08 Sep 25";""
"Api";"09 Sep 25";"1.00000000000000000000"
"Api";"10 Sep 25";""
"Api";"11 Sep 25";""
"Api";"12 Sep 25";"1.00000000000000000000"
"Api";"13 Sep 25";""
"Api";"15 Sep 25";""
"Api";"16 Sep 25";"1.00000000000000000000"
"Api";"17 Sep 25";"1.00000000000000000000"
"Api";"18 Sep 25";""
"Api";"19 Sep 25";"2.00000000000000000000"
"Api";"20 Sep 25";""
"Api";"21 Sep 25";""
"Api";"22 Sep 25";"3.00000000000000000000"
"Api";"23 Sep 25";""
"Api";"24 Sep 25";""
"Api";"25 Sep 25";"3.00000000000000000000"
"Api";"26 Sep 25";""
"Api";"27 Sep 25";"1.00000000000000000000"
"Api";"28 Sep 25";"1.00000000000000000000"
"Api";"29 Sep 25";"1.00000000000000000000"
"Api";"30 Sep 25";""
"Api";"01 Oct 25";"4.00000000000000000000"
"Api";"02 Oct 25";"2.00000000000000000000"
"Api";"03 Oct 25";""
"Api";"04 Oct 25";"2.00000000000000000000"
"Api";"06 Oct 25";"1.00000000000000000000"
"Api";"07 Oct 25";""
"Api";"08 Oct 25";""
"Api";"09 Oct 25";"2.00000000000000000000"
"Api";"10 Oct 25";""
"Api";"13 Oct 25";""
"Api";"14 Oct 25";"4.00000000000000000000"
"Api";"15 Oct 25";""
"Api";"16 Oct 25";"2.00000000000000000000"
"Api";"17 Oct 25";""
"Api";"20 Oct 25";"2.00000000000000000000"
"Api";"21 Oct 25";""
"Api";"22 Oct 25";"2.00000000000000000000"
"Api";"23 Oct 25";"1.00000000000000000000"
"Api";"24 Oct 25";""
"Api";"25 Oct 25";""
"Api";"26 Oct 25";""
"Api";"27 Oct 25";""
"Api";"28 Oct 25";"1.00000000000000000000"
"Api";"29 Oct 25";"1.00000000000000000000"
"Api";"30 Oct 25";"1.00000000000000000000"
"Api";"31 Oct 25";""
"Api";"02 Nov 25";""
"Api";"03 Nov 25";"1.00000000000000000000"
"Api";"04 Nov 25";""
"Api";"05 Nov 25";"1.00000000000000000000"
"Api";"06 Nov 25";"1.00000000000000000000"
"Api";"07 Nov 25";"1.00000000000000000000"
"Api";"09 Nov 25";""
"Api";"10 Nov 25";""
"Api";"11 Nov 25";"2.00000000000000000000"
"Api";"12 Nov 25";"2.00000000000000000000"
"Api";"13 Nov 25";"5.00000000000000000000"
"Api";"14 Nov 25";""
"Api";"15 Nov 25";""
"Api";"16 Nov 25";""
"Api";"17 Nov 25";"3.00000000000000000000"
"Api";"18 Nov 25";"1.00000000000000000000"
"Api";"19 Nov 25";"3.00000000000000000000"
"Api";"20 Nov 25";""
"Api";"21 Nov 25";""
"Api";"22 Nov 25";""
"Api";"23 Nov 25";""
"Api";"24 Nov 25";"2.00000000000000000000"
"Api";"25 Nov 25";"3.00000000000000000000"
"Api";"26 Nov 25";"3.00000000000000000000"
"Api";"27 Nov 25";""
"Api";"28 Nov 25";"1.00000000000000000000"
"Api";"29 Nov 25";""
"Api";"30 Nov 25";""
"Api";"01 Dec 25";"5.00000000000000000000"
"Api";"02 Dec 25";"2.00000000000000000000"
"Api";"03 Dec 25";"1.00000000000000000000"
"Api";"04 Dec 25";"3.00000000000000000000"
"Api";"05 Dec 25";"2.00000000000000000000"
"Api";"06 Dec 25";""
"Api";"08 Dec 25";"1.00000000000000000000"
"Api";"09 Dec 25";"2.00000000000000000000"
"Api";"10 Dec 25";"4.00000000000000000000"
"Api";"11 Dec 25";""
"Api";"12 Dec 25";"3.00000000000000000000"
"Api";"13 Dec 25";"1.00000000000000000000"
"Api";"15 Dec 25";"2.00000000000000000000"
"Api";"16 Dec 25";"1.00000000000000000000"
"Api";"17 Dec 25";"2.00000000000000000000"
"Api";"18 Dec 25";"3.00000000000000000000"
"Api";"19 Dec 25";"1.00000000000000000000"
"Api";"20 Dec 25";"1.00000000000000000000"
"Api";"22 Dec 25";"4.00000000000000000000"
"Api";"23 Dec 25";""
"Api";"24 Dec 25";"1.00000000000000000000"
"Api";"25 Dec 25";""
"Api";"26 Dec 25";""
"Api";"28 Dec 25";"1.00000000000000000000"
"Api";"29 Dec 25";""